dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
6/16/2020,16,6,2020,43,0,China,CN,CHN,1433783692,Asia,0.015623
6/15/2020,15,6,2020,47,0,China,CN,CHN,1433783692,Asia,0.01311216
6/14/2020,14,6,2020,60,0,China,CN,CHN,1433783692,Asia,0.01115928
6/13/2020,13,6,2020,12,0,China,CN,CHN,1433783692,Asia,0.00732328
6/12/2020,12,6,2020,7,0,China,CN,CHN,1433783692,Asia,0.00767201
6/11/2020,11,6,2020,11,0,China,CN,CHN,1433783692,Asia,0.00718379
6/10/2020,10,6,2020,4,0,China,CN,CHN,1433783692,Asia,0.00662583
6/9/2020,9,6,2020,3,0,China,CN,CHN,1433783692,Asia,0.00641659
6/8/2020,8,6,2020,5,0,China,CN,CHN,1433783692,Asia,0.00669557
6/7/2020,7,6,2020,9,0,China,CN,CHN,1433783692,Asia,0.00711404
6/6/2020,6,6,2020,6,0,China,CN,CHN,1433783692,Asia,0.00669557
6/5/2020,5,6,2020,11,0,China,CN,CHN,1433783692,Asia,0.00641659
6/4/2020,4,6,2020,1,0,China,CN,CHN,1433783692,Asia,0.00648633
6/3/2020,3,6,2020,5,0,China,CN,CHN,1433783692,Asia,0.00655608
6/2/2020,2,6,2020,7,0,China,CN,CHN,1433783692,Asia,0.00634684
6/1/2020,1,6,2020,19,0,China,CN,CHN,1433783692,Asia,0.00648633
5/31/2020,31,5,2020,5,0,China,CN,CHN,1433783692,Asia,0.00585862
5/30/2020,30,5,2020,17,0,China,CN,CHN,1433783692,Asia,0.00592837
5/29/2020,29,5,2020,0,0,China,CN,CHN,1433783692,Asia,0.00537041
5/28/2020,28,5,2020,3,0,China,CN,CHN,1433783692,Asia,0.00571913
5/27/2020,27,5,2020,1,0,China,CN,CHN,1433783692,Asia,0.00592837
5/26/2020,26,5,2020,7,0,China,CN,CHN,1433783692,Asia,0.00634684
5/25/2020,25,5,2020,11,0,China,CN,CHN,1433783692,Asia,0.00592837
5/24/2020,24,5,2020,3,0,China,CN,CHN,1433783692,Asia,0.00648633
5/23/2020,23,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00732328
5/22/2020,22,5,2020,12,0,China,CN,CHN,1433783692,Asia,0.00718379
5/21/2020,21,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00676532
5/20/2020,20,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00676532
5/19/2020,19,5,2020,9,0,China,CN,CHN,1433783692,Asia,0.00676532
5/18/2020,18,5,2020,10,0,China,CN,CHN,1433783692,Asia,0.0062771
5/17/2020,17,5,2020,6,1,China,CN,CHN,1433783692,Asia,0.00578888
5/16/2020,16,5,2020,9,0,China,CN,CHN,1433783692,Asia,0.0055099
5/15/2020,15,5,2020,5,0,China,CN,CHN,1433783692,Asia,0.00509142
5/14/2020,14,5,2020,6,0,China,CN,CHN,1433783692,Asia,0.00557964
5/13/2020,13,5,2020,7,0,China,CN,CHN,1433783692,Asia,0.00544015
5/12/2020,12,5,2020,1,0,China,CN,CHN,1433783692,Asia,0.00509142
5/11/2020,11,5,2020,19,0,China,CN,CHN,1433783692,Asia,0.00683506
5/10/2020,10,5,2020,15,0,China,CN,CHN,1433783692,Asia,0.00571913
5/9/2020,9,5,2020,0,0,China,CN,CHN,1433783692,Asia,0.00537041
5/8/2020,8,5,2020,6,0,China,CN,CHN,1433783692,Asia,0.00641659
5/7/2020,7,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00655608
5/6/2020,6,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00725353
5/5/2020,5,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.00816023
5/4/2020,4,5,2020,3,0,China,CN,CHN,1433783692,Asia,0.01025259
5/3/2020,3,5,2020,2,0,China,CN,CHN,1433783692,Asia,0.01101979
5/2/2020,2,5,2020,3,0,China,CN,CHN,1433783692,Asia,0.01213572
5/1/2020,1,5,2020,12,0,China,CN,CHN,1433783692,Asia,0.0140886
4/30/2020,30,4,2020,4,0,China,CN,CHN,1433783692,Asia,0.03780208
4/29/2020,29,4,2020,2,0,China,CN,CHN,1433783692,Asia,0.04101037
4/28/2020,28,4,2020,26,0,China,CN,CHN,1433783692,Asia,0.04428841
4/27/2020,27,4,2020,3,1,China,CN,CHN,1433783692,Asia,0.04903111
4/26/2020,26,4,2020,10,0,China,CN,CHN,1433783692,Asia,0.05663337
4/25/2020,25,4,2020,15,0,China,CN,CHN,1433783692,Asia,0.06242225
4/24/2020,24,4,2020,8,0,China,CN,CHN,1433783692,Asia,0.06688596
4/23/2020,23,4,2020,12,0,China,CN,CHN,1433783692,Asia,0.070164
4/22/2020,22,4,2020,15,0,China,CN,CHN,1433783692,Asia,0.07532517
4/21/2020,21,4,2020,32,0,China,CN,CHN,1433783692,Asia,0.0802771
4/20/2020,20,4,2020,14,0,China,CN,CHN,1433783692,Asia,0.08195099
4/19/2020,19,4,2020,18,0,China,CN,CHN,1433783692,Asia,0.08564751
4/18/2020,18,4,2020,31,0,China,CN,CHN,1433783692,Asia,0.08773987
4/17/2020,17,4,2020,352,1290,China,CN,CHN,1433783692,Asia,0.08990199
4/16/2020,16,4,2020,50,0,China,CN,CHN,1433783692,Asia,0.07023375
4/15/2020,15,4,2020,49,1,China,CN,CHN,1433783692,Asia,0.07372102
4/14/2020,14,4,2020,94,0,China,CN,CHN,1433783692,Asia,0.07406975
4/13/2020,13,4,2020,112,2,China,CN,CHN,1433783692,Asia,0.07337229
4/12/2020,12,4,2020,93,0,China,CN,CHN,1433783692,Asia,0.07239586
4/11/2020,11,4,2020,79,3,China,CN,CHN,1433783692,Asia,0.07379077
4/10/2020,10,4,2020,55,1,China,CN,CHN,1433783692,Asia,0.07658059
4/9/2020,9,4,2020,86,2,China,CN,CHN,1433783692,Asia,0.07930066
4/8/2020,8,4,2020,86,2,China,CN,CHN,1433783692,Asia,0.08041659
4/7/2020,7,4,2020,56,0,China,CN,CHN,1433783692,Asia,0.07985863
4/6/2020,6,4,2020,67,2,China,CN,CHN,1433783692,Asia,0.08076532
4/5/2020,5,4,2020,48,3,China,CN,CHN,1433783692,Asia,0.08571725
4/4/2020,4,4,2020,62,4,China,CN,CHN,1433783692,Asia,0.08690293
4/3/2020,3,4,2020,70,10,China,CN,CHN,1433783692,Asia,0.08620547
4/2/2020,2,4,2020,100,6,China,CN,CHN,1433783692,Asia,0.08822809
4/1/2020,1,4,2020,54,1,China,CN,CHN,1433783692,Asia,0.08432234
3/31/2020,31,3,2020,84,3,China,CN,CHN,1433783692,Asia,0.08216023
3/30/2020,30,3,2020,98,2,China,CN,CHN,1433783692,Asia,0.07930066
3/29/2020,29,3,2020,113,5,China,CN,CHN,1433783692,Asia,0.07420924
3/28/2020,28,3,2020,119,3,China,CN,CHN,1433783692,Asia,0.0678624
3/27/2020,27,3,2020,94,5,China,CN,CHN,1433783692,Asia,0.06088785
3/26/2020,26,3,2020,102,6,China,CN,CHN,1433783692,Asia,0.05586617
3/25/2020,25,3,2020,78,4,China,CN,CHN,1433783692,Asia,0.05042602
3/24/2020,24,3,2020,69,7,China,CN,CHN,1433783692,Asia,0.04700849
3/23/2020,23,3,2020,138,9,China,CN,CHN,1433783692,Asia,0.04359095
3/22/2020,22,3,2020,65,6,China,CN,CHN,1433783692,Asia,0.03710462
3/21/2020,21,3,2020,52,6,China,CN,CHN,1433783692,Asia,0.03577946
3/20/2020,20,3,2020,99,4,China,CN,CHN,1433783692,Asia,0.03919699
3/19/2020,19,3,2020,44,8,China,CN,CHN,1433783692,Asia,0.04414892
3/18/2020,18,3,2020,23,16,China,CN,CHN,1433783692,Asia,0.04924034
3/17/2020,17,3,2020,43,9,China,CN,CHN,1433783692,Asia,0.05593591
3/16/2020,16,3,2020,25,13,China,CN,CHN,1433783692,Asia,0.06179454
3/15/2020,15,3,2020,22,9,China,CN,CHN,1433783692,Asia,0.07434873
3/14/2020,14,3,2020,19,15,China,CN,CHN,1433783692,Asia,0.11284826
3/13/2020,13,3,2020,22,7,China,CN,CHN,1433783692,Asia,0.14137418
3/12/2020,12,3,2020,24,11,China,CN,CHN,1433783692,Asia,0.16278606
3/11/2020,11,3,2020,29,22,China,CN,CHN,1433783692,Asia,0.19173046
3/10/2020,10,3,2020,20,17,China,CN,CHN,1433783692,Asia,0.2183035
3/9/2020,9,3,2020,45,23,China,CN,CHN,1433783692,Asia,0.25282754
3/8/2020,8,3,2020,46,27,China,CN,CHN,1433783692,Asia,0.26489351
3/7/2020,7,3,2020,101,28,China,CN,CHN,1433783692,Asia,0.30681058
3/6/2020,6,3,2020,170,30,China,CN,CHN,1433783692,Asia,0.35737608
3/5/2020,5,3,2020,117,31,China,CN,CHN,1433783692,Asia,0.40766261
3/4/2020,4,3,2020,119,37,China,CN,CHN,1433783692,Asia,0.42698212
3/3/2020,3,3,2020,127,32,China,CN,CHN,1433783692,Asia,0.54073708
3/2/2020,2,3,2020,205,42,China,CN,CHN,1433783692,Asia,0.66369844
3/1/2020,1,3,2020,574,35,China,CN,CHN,1433783692,Asia,0.79251843
2/29/2020,29,2,2020,428,47,China,CN,CHN,1433783692,Asia,0.89246377
2/28/2020,28,2,2020,329,44,China,CN,CHN,1433783692,Asia,1.03962683
2/27/2020,27,2,2020,439,29,China,CN,CHN,1433783692,Asia,1.30654297
2/26/2020,26,2,2020,410,52,China,CN,CHN,1433783692,Asia,2.33194171
2/25/2020,25,2,2020,515,70,China,CN,CHN,1433783692,Asia,2.44478998
2/24/2020,24,2,2020,218,150,China,CN,CHN,1433783692,Asia,2.58253739
2/23/2020,23,2,2020,647,98,China,CN,CHN,1433783692,Asia,2.77475607
2/22/2020,22,2,2020,826,109,China,CN,CHN,1433783692,Asia,2.9114573
2/21/2020,21,2,2020,891,118,China,CN,CHN,1433783692,Asia,3.09223771
2/20/2020,20,2,2020,394,112,China,CN,CHN,1433783692,Asia,3.25049031
2/19/2020,19,2,2020,1750,139,China,CN,CHN,1433783692,Asia,3.48295216
2/18/2020,18,2,2020,1890,98,China,CN,CHN,1433783692,Asia,3.63095216
2/17/2020,17,2,2020,2052,105,China,CN,CHN,1433783692,Asia,3.72489939
2/16/2020,16,2,2020,2007,142,China,CN,CHN,1433783692,Asia,3.77790599
2/15/2020,15,2,2020,2538,143,China,CN,CHN,1433783692,Asia,3.81856763
2/14/2020,14,2,2020,4156,13,China,CN,CHN,1433783692,Asia,3.78767036
2/13/2020,13,2,2020,15141,254,China,CN,CHN,1433783692,Asia,3.6359041
2/12/2020,12,2,2020,2028,97,China,CN,CHN,1433783692,Asia,2.70124428
2/11/2020,11,2,2020,2490,108,China,CN,CHN,1433783692,Asia,2.6620473
2/10/2020,10,2,2020,2974,97,China,CN,CHN,1433783692,Asia,2.61064484
2/9/2020,9,2,2020,2607,89,China,CN,CHN,1433783692,Asia,2.45811137
2/8/2020,8,2,2020,3418,86,China,CN,CHN,1433783692,Asia,2.32266556
2/7/2020,7,2,2020,3160,73,China,CN,CHN,1433783692,Asia,2.11503312
2/6/2020,6,2,2020,3727,72,China,CN,CHN,1433783692,Asia,1.91270135
2/5/2020,5,2,2020,3872,66,China,CN,CHN,1433783692,Asia,1.65952508
2/4/2020,4,2,2020,3237,65,China,CN,CHN,1433783692,Asia,1.39923477
2/3/2020,3,2,2020,2812,57,China,CN,CHN,1433783692,Asia,1.18400008
2/2/2020,2,2,2020,2590,45,China,CN,CHN,1433783692,Asia,0.98920082
2/1/2020,1,2,2020,2095,46,China,CN,CHN,1433783692,Asia,0.81804529
1/31/2020,31,1,2020,1980,43,China,CN,CHN,1433783692,Asia,0.67311409
1/30/2020,30,1,2020,1740,38,China,CN,CHN,1433783692,Asia,0.53529692
1/29/2020,29,1,2020,1466,26,China,CN,CHN,1433783692,Asia,0.41393971
1/28/2020,28,1,2020,1753,25,China,CN,CHN,1433783692,Asia,0.31169276
1/27/2020,27,1,2020,787,25,China,CN,CHN,1433783692,Asia,0.18942885
1/26/2020,26,1,2020,665,15,China,CN,CHN,1433783692,Asia,0.13453912
1/25/2020,25,1,2020,441,15,China,CN,CHN,1433783692,Asia,0.08815835
1/24/2020,24,1,2020,259,9,China,CN,CHN,1433783692,Asia,0.05740057
1/23/2020,23,1,2020,97,0,China,CN,CHN,1433783692,Asia,0.03933648
1/22/2020,22,1,2020,140,11,China,CN,CHN,1433783692,Asia,0.03257116
1/21/2020,21,1,2020,151,3,China,CN,CHN,1433783692,Asia,0.02280679
1/20/2020,20,1,2020,19,0,China,CN,CHN,1433783692,Asia,0.01227521
1/19/2020,19,1,2020,136,1,China,CN,CHN,1433783692,Asia,0.01095005
1/18/2020,18,1,2020,17,0,China,CN,CHN,1433783692,Asia,0.00251084
1/17/2020,17,1,2020,4,0,China,CN,CHN,1433783692,Asia,0.00132517
1/16/2020,16,1,2020,0,0,China,CN,CHN,1433783692,Asia,0.00223186
1/15/2020,15,1,2020,0,1,China,CN,CHN,1433783692,Asia,0.00223186
1/14/2020,14,1,2020,0,0,China,CN,CHN,1433783692,Asia,0.00223186
